cluster,count
12,2225
7,1220
25,4256
40,1838
6,3397
5,1675
27,3047
45,1968
39,1429
8,1910
1,2035
16,805
22,1368
11,1085
3,3675
18,5201
35,2154
47,1526
37,2630
9,629
28,2258
31,8760
41,1254
2,2355
33,1772
46,3689
34,2413
4,599
13,4070
30,2895
42,910
24,1499
38,1733
17,2364
36,1660
21,2426
23,2263
15,1788
29,1891
10,872
44,1207
43,1476
19,1359
14,2233
48,1084
32,1601
0,1896
26,1686
20,2153
49,742
