cluster,count
12,6664
13,3623
1,14856
18,3300
6,5035
8,2540
11,6004
15,4379
9,4926
2,2664
5,2457
14,6885
16,3945
7,6844
0,3520
17,7639
3,6348
10,3837
19,9090
4,2425
