cluster,count
25,2358
3,2131
36,1395
14,2122
29,3109
17,1931
13,2944
0,1861
42,2233
4,1963
34,2702
28,1639
7,1673
15,3088
47,2391
6,1773
8,2726
41,973
21,2240
43,1574
33,2388
30,2335
27,1941
12,3303
2,2045
49,3100
1,754
22,2663
16,2073
10,2896
35,2909
23,1686
11,2022
26,1895
32,2422
20,2568
24,2837
38,1921
40,1184
44,2214
18,1554
9,1831
39,2205
46,2376
48,2434
5,1072
45,2152
19,1765
31,1362
37,2248
