word,cluster
abandoning,7
abdicating,7
aborting,2
absolving,7
absorbing,8
accentuating,2
acclimating,8
acclimatising,8
acclimatizing,8
accommodating,1
accomplishing,8
accumulating,6
acing,1
acknowledging,1
acquainting,8
adapting,8
adjusting,5
admitting,7
advancing,1
advantaging,7
aiding,2
airing,8
alienating,7
aligning,8
allaying,2
allying,7
altering,5
alternating,8
amassing,4
amputating,9
anchoring,8
annihilating,9
announcing,1
answering,8
antagonizing,7
anteing,4
appearing,1
appeasing,2
appreciating,1
apprenticing,8
approaching,1
archenemies,9
arming,4
arriving,1
ascending,1
asphyxiating,6
assailing,1
assembling,8
assuaging,2
assuring,1
atoning,9
attacking,9
attempting,1
attending,8
attracting,1
attributing,1
autographing,3
averting,2
avoiding,2
awaking,1
axing,5
babying,7
backfiring,2
backpedaling,0
backstopping,9
backtracking,7
bagging,9
bailing,4
balling,0
bamboozling,4
bandying,3
banging,0
banishing,9
bankroller,7
bankrolling,4
barging,0
baring,0
barraging,3
bashing,0
basking,3
battling,1
becoming,1
beefing,5
befouling,6
behaving,7
believing,1
bellying,3
benefiting,1
besieging,9
bettering,9
biding,3
bypassing,2
bisecting,9
biting,0
blackballing,7
blackening,6
blacking,6
blanketing,6
blasting,0
blemishing,2
blockading,9
blocking,2
bloodying,0
blotting,6
blowing,0
blunting,2
bogging,2
boycotting,7
bolstering,2
bolting,0
bombarding,6
boomeranging,1
boosting,2
booting,0
bossing,3
botching,7
bothering,3
bouncing,0
bowing,1
bracing,1
braving,3
breaching,7
breaking,0
breathing,6
breeching,9
brewing,1
bribing,4
bricking,4
bringing,1
brining,1
broaching,1
brooming,0
brushing,0
bucking,1
buckling,0
bulking,5
bulldozing,9
bumming,3
bumping,0
bunching,0
bunking,3
buoying,2
burdening,7
burying,9
burning,6
burnishing,5
bursting,6
busied,8
busying,3
busily,3
busting,0
butting,0
calling,1
calming,2
campaigning,1
canceling,7
cannibalizing,7
capitalizing,1
capitulating,7
capping,2
capturing,9
carrying,1
carting,4
carving,8
cashing,4
casting,8
catapulting,1
catching,1
causing,2
caving,7
ceding,9
celebrating,1
cementing,5
chafing,7
chaining,0
chalking,1
chancing,0
changing,5
channeling,8
chaperoning,8
charging,1
chasing,0
chatting,3
cheating,4
cherishing,8
chewing,0
chickening,7
chipping,0
chiseling,4
chocking,6
choking,6
chomping,3
chopping,0
choreographing,8
chronicling,8
chucking,0
churning,6
cinching,0
circulating,6
circumnavigating,8
circumventing,2
claiming,1
clamping,4
clashing,8
clawing,0
clearing,9
clenching,0
clicking,0
climbing,1
clinging,0
clipping,0
clobbering,0
clocking,1
clogging,6
clubbing,0
clueing,8
cluttering,3
coalescing,1
coasting,3
coaxing,8
cobbling,8
coddling,7
coercing,7
collapsing,6
collaring,9
colliding,0
colluding,7
combing,3
commandeering,9
committing,7
comparing,8
competing,1
complimenting,8
compromising,7
concealing,4
concentrating,8
concocting,8
conferring,8
confining,9
confiscating,4
confronting,1
congesting,6
congregating,3
conjecturing,1
conking,0
connecting,8
conning,4
conquering,9
considering,1
consigning,9
contaminating,6
contesting,1
controling,9
converging,1
converting,5
convicting,9
coping,8
copping,7
corking,0
cornering,1
corralling,9
corroding,6
costing,4
cottoning,3
coughing,6
countering,2
