cluster,count
15,10455
3,4060
8,3019
11,1746
7,2278
13,5137
20,1936
19,3955
24,3263
6,2377
5,4400
12,3612
16,5021
21,2768
9,2236
27,3054
23,5454
1,3984
29,5520
10,2359
25,2268
4,3068
0,1292
14,2828
17,1397
28,1647
18,2667
22,2333
2,1593
26,1691
