cluster,count
19,12320
4,4535
17,4216
14,3878
13,7623
15,8965
0,4357
9,6497
3,7721
1,5122
2,2303
10,3788
7,3167
16,3327
12,3040
18,5835
11,2084
5,3413
8,2348
6,2879
