cluster,count
4,2405
29,1947
16,12167
26,4199
1,6705
5,3859
2,5889
25,3557
11,2208
3,4342
18,4434
27,1944
9,1958
7,4715
23,3051
10,1664
21,2616
24,3025
20,5641
19,989
14,5504
0,1755
17,3692
6,2718
28,3494
13,2902
8,2304
15,2573
12,2101
22,2623
