cluster,count
17,2387
38,1416
34,5081
18,2232
26,4918
37,1909
39,4081
4,2070
35,2108
14,2381
11,4027
5,1363
36,1731
15,4450
20,2816
30,1578
1,3165
2,1346
25,2564
16,2522
27,5146
3,9636
29,644
9,3140
23,1564
7,1968
22,4637
32,2198
13,2547
12,2349
31,2600
0,3308
6,896
33,2271
19,2146
10,2274
28,850
21,1415
24,1645
8,1602
