cluster,count
18,6661
19,3521
11,13595
13,3271
16,8650
9,4970
3,2505
7,5843
12,4346
1,4761
15,2608
8,2559
2,7354
14,4969
6,5945
17,6922
10,3860
4,7797
0,4467
5,2377
