cluster,count
1,55
4,3
28,1
15,1
19,1
25,1
16,1
23,1
2,4
12,2
21,2
0,5
3,2
27,1
7,5
9,2
18,1
17,1
5,5
22,2
24,1
20,1
29,1
10,3
13,1
14,1
6,1
11,1
26,1
8,1
