cluster,count
37,1
2,2
35,1
28,1
4,45
31,1
39,1
7,2
25,1
33,1
23,1
38,1
32,3
12,2
36,1
21,2
30,1
10,3
19,1
34,1
22,1
27,1
3,5
9,2
18,1
17,1
5,5
1,2
24,1
20,1
16,3
29,1
0,3
13,1
14,1
6,1
11,1
26,1
15,3
8,1
