cluster,count
2,5302
14,4458
13,2983
6,6007
8,2227
12,8454
15,5275
9,7812
3,5330
16,2465
4,4999
17,3748
7,6131
5,5466
10,4429
11,3716
0,5694
1,4376
19,5653
18,2893
