word,cluster
abacus,1
abacuses,4
abdominals,3
abeam,6
abir,4
ablution,0
ablutions,0
abrade,9
abraded,8
abrading,4
abrasions,1
abrasives,9
abs,3
abseil,3
abseiled,6
abseiling,3
abseils,4
absorbant,9
absorbent,9
abutment,9
abutments,9
abutted,0
acanthus,8
accelerant,1
accenting,8
accentuate,8
accessory,4
accessories,7
accessorize,7
accessorized,7
accessorizing,7
accordion,2
accordions,2
accouterments,4
accumulator,9
accumulators,9
aces,3
acetates,9
achkan,7
achromatic,8
acoustic,4
acoustical,9
acoustically,5
acoustics,5
acrylic,2
acrylics,2
acrobats,3
acropolis,0
actuated,5
actuates,5
actuating,5
adapter,5
adapters,5
adhesives,9
adjustability,5
adjustable,5
adorn,8
adorned,8
adorning,8
adornment,2
adornments,2
adz,4
adze,2
adzes,2
aerating,9
aerator,9
aerators,9
aerialist,3
aerialists,3
aerials,3
aerie,0
aero,5
aerobatic,3
aerobatics,3
aerobics,3
aerodynamic,5
aerodynamically,5
aerodynamicist,5
aerodynamics,5
aerofoil,5
aerofoils,4
aerostat,6
aerostats,6
aesthetically,8
aesthetics,8
affix,4
affixed,8
affixing,4
afghan,7
afghans,2
afros,7
aft,5
afterburner,5
afterburners,3
afterburning,4
afterguard,6
aftershave,7
aftertouch,5
agate,2
agility,3
aikido,3
aileron,5
ailerons,5
aimer,4
airbag,5
airbags,5
airborn,4
airbrush,8
airbrushes,8
airbrushing,8
airfoils,5
airframe,6
airframes,9
airy,8
airier,8
airiness,8
airlock,9
airlocks,9
airplane,6
airplanes,6
airship,6
airships,6
airstream,5
airtightness,9
aisle,4
aisles,0
alabaster,2
alcantara,5
alcove,0
alcoves,0
alembic,4
aligner,5
alley,0
alleys,0
alleyway,0
alleyways,0
alloys,5
almirah,0
almshouses,0
alnico,4
alp,4
alphabet,8
alphabets,8
alphanumeric,5
alphorn,4
altar,0
altarpiece,2
altarpieces,2
altars,0
alternator,5
alternators,5
altimeter,5
altimeters,5
alts,4
aluminized,9
aluminous,4
aluminum,9
aluminums,4
ambidextrous,1
ambo,4
ambrotype,2
ambulant,4
ambulating,4
amethyst,2
amethysts,2
amidships,6
ammo,1
amp,5
ampersand,8
amphitheater,0
amphora,2
amphorae,2
amphoras,2
amplifier,5
amplifiers,5
amps,5
amputations,1
amputee,3
amputees,3
amulet,2
amulets,2
anamorphic,8
anchorage,6
anchorages,6
anchors,4
andirons,2
anemometer,6
anemometers,6
angle,8
angled,8
angles,8
angora,7
angular,8
angularity,8
angularly,8
angulated,4
animations,8
ankh,8
ankle,3
ankles,1
anklet,7
anklets,7
annunciator,5
anodization,4
anodized,5
anodizing,9
antechambers,4
antenna,5
antennae,1
antennas,5
anthracite,9
antiaircraft,6
antiballistic,4
anticlinal,8
anticlockwise,8
antiglare,8
antimacassars,4
antiphonal,8
antique,2
antiqued,2
antiques,2
antitank,4
antitheft,5
anuses,1
anvil,1
anvils,1
apatosaurus,4
apexes,3
apothecary,2
apothecaries,2
apparel,7
apparels,7
appendages,1
appliances,9
applicator,9
applicators,9
applique,8
appliqued,7
appliques,7
apprentice,2
apron,7
aprons,7
apse,0
apses,0
aqua,4
aqualung,4
aquamarine,8
aquamarines,2
aquaplane,4
aquaplaning,3
aquatint,2
aquatints,2
arabesque,8
arabesques,8
aramid,9
arbor,0
arbors,0
arbours,0
arc,3
arcade,0
arcaded,0
arcades,0
arced,8
arch,8
arched,8
arches,0
arching,8
architectural,2
architecturally,0
architrave,8
architraves,0
archway,0
archways,0
arcing,3
arcs,8
areolas,4
argyle,7
argyles,4
armature,8
armatures,9
armband,7
armbands,7
armchairs,0
armhole,7
armholes,7
armillary,4
armless,1
armlet,4
armlets,4
armlock,3
armoire,0
armoires,2
armonica,4
armor,4
armored,6
armorer,6
armorial,2
armoring,9
armors,4
armourer,4
armouring,9
armours,4
armpit,1
armpits,1
armrest,5
armrests,5
arms,1
arrester,9
arresters,9
arrestor,9
arrestors,9
arrow,1
arrowhead,8
arrows,1
art,2
artefact,2
artefacts,2
artifact,2
artifacts,2
artificial,4
artillery,6
artilleries,4
artilleryman,6
artillerymen,6
artisans,2
artware,2
artwork,2
artworks,2
asana,3
ascender,4
ascenders,4
ascots,7
ashing,4
ashlar,8
ashtray,1
ashtrays,0
asymmetrical,8
asymmetrically,8
asperities,4
asphalt,9
asphalted,0
asphaltic,9
asphyxiation,1
aspirator,4
assortment,4
assortments,7
astern,6
astrakhan,7
astrolabe,2
astrolabes,2
astrophotography,4
atelier,2
ateliers,2
atlatls,4
atomizer,9
atomizers,9
atrium,0
atriums,0
attachable,5
attachment,4
attachments,4
attatched,4
attic,0
attires,7
attractively,8
audiophiles,5
auditoria,0
auger,9
augers,9
aureole,8
autocross,3
autogiro,6
autogyro,6
autographed,2
autoloader,5
autoloaders,5
automatics,5
automats,4
autopilots,6
autorotation,6
autostrada,6
auxetic,4
aventurine,4
aviator,6
aviators,6
awd,5
awl,1
awls,1
awning,0
awnings,0
axel,3
axels,3
axes,1
axle,5
axled,4
axles,5
azure,8
azurite,8
baccarat,4
backache,1
backaches,1
backbend,3
backboard,3
backboards,3
backcast,4
backcomb,4
backdrops,8
backgammon,2
backhand,3
backhands,3
backhoe,6
backhoes,6
backings,4
backless,7
backlighting,5
backlit,8
backpack,1
backpacks,1
backplate,5
backrest,5
backrests,5
backseats,5
backside,3
backspacing,4
backspin,3
backstay,6
backstays,4
backstrap,4
backstretch,3
backswing,3
backwall,4
backwashed,4
badge,1
badges,7
badging,5
bag,1
bagger,3
baggy,7
baggie,1
baggier,7
baggies,1
baghouse,9
bagpipers,2
bags,1
bailer,9
bailers,4
bayonet,1
bayonets,1
bays,0
baize,4
bakelite,2
balaclava,7
balancers,9
balata,4
balboa,4
balconette,4
balcony,0
balconied,0
balconies,0
bale,9
baled,9
baleen,8
baler,9
balers,9
bales,6
baling,9
ballast,6
ballasted,5
ballasting,9
ballasts,9
ballcarrier,3
ballgown,7
ballgowns,7
ballista,4
ballistic,4
ballistically,4
ballistics,9
ballon,6
ballons,4
balloon,6
balloonlike,4
balloons,1
ballpoint,1
ballpoints,4
ballroom,0
ballrooms,0
balls,3
balsa,6
balsawood,4
balun,5
baluster,8
balusters,0
balustrade,0
balustrades,0
balustrading,0
bamboo,2
bandage,1
bandages,1
bandaging,1
bandaid,1
bandana,7
bandanas,7
bandanna,7
bandannas,7
bandeau,7
bandeaus,7
banderillas,1
bandoleer,1
bandoleers,4
bandolero,4
bandolier,1
bands,4
bandsaw,9
bandstand,0
bandstands,0
bangle,7
bangles,7
banister,0
banisters,0
banjos,2
bankings,4
banknote,2
banknotes,2
banner,4
banners,0
bannister,0
bannisters,0
banquette,0
banquettes,0
baptismal,4
baptistery,0
baptistry,0
barbell,1
barbells,1
barbering,2
barbers,2
barbershop,0
barbing,4
barbwire,1
bare,4
barebone,5
barehanded,3
bareness,8
barge,6
bargeboard,4
barges,6
barn,0
barnacled,8
barnlike,0
barong,7
barongs,7
barque,6
barrack,0
barre,3
barrel,4
barrenwort,4
barres,4
barrette,7
barrettes,7
barricade,0
barricades,0
bars,4
barstools,0
barware,2
bascule,0
baseballs,1
baseboard,9
baseboards,0
basecoat,9
basement,0
basements,0
baseplate,5
basilica,0
basket,3
basketballs,1
basketing,4
basketmaker,2
basketmaking,2
basketry,2
baskets,3
basketweaving,2
basque,7
basques,7
basses,5
bassinet,1
bassinets,0
basswood,2
basters,4
bat,3
batching,9
bateau,6
bateaux,6
bath,0
bather,4
bathhouse,0
bathhouses,0
bathyscaphe,6
bathysphere,6
bathmat,7
bathmats,4
bathrobes,7
bathroom,0
bathrooms,0
baths,0
bathtub,1
bathtubs,0
batik,2
batiks,2
batiste,4
batons,1
batteau,6
batten,9
battens,9
batterie,4
batteries,9
battlement,0
battleship,6
battleships,6
battlewagon,6
batts,9
batwing,7
baubles,2
bazars,4
bazooka,1
bazookas,1
beachy,7
beachwear,7
beacons,6
bead,2
beaded,7
beader,2
beading,2
beads,2
beadwork,2
beakers,1
beam,8
beamer,3
beamers,4
beamy,4
beams,8
beanbag,1
beanbags,1
beanie,7
beanies,7
beanpoles,4
bearings,9
bearskin,7
bearskins,7
beatifies,2
bed,0
bedclothes,1
bedcover,4
bedcovers,7
bedder,4
bedders,4
bedding,9
beddings,4
bedeck,2
bedframe,4
bedpan,1
bedpans,1
bedplate,9
bedpost,1
bedposts,1
bedrail,4
bedrails,1
bedroll,1
bedrolls,0
bedroom,0
bedrooms,0
beds,0
bedsheet,1
bedsheets,7
bedsides,1
bedspread,7
bedspreads,7
bedspring,4
bedsprings,1
bedstand,4
bedstead,2
bedsteads,4
beechwood,2
beefeaters,4
beefiest,4
beehive,4
beeper,1
beepers,1
beginner,3
beginners,3
beige,7
bejewel,4
bejeweled,7
belay,3
belayed,3
belayer,3
belaying,3
belays,4
belfry,0
belfries,0
bell,4
belly,1
bellybutton,8
bellybuttons,1
bellies,1
bellmen,4
bellows,4
bells,2
belowdecks,4
belt,1
beltless,7
beltline,5
belts,7
belvedere,0
benches,0
bend,3
bendable,8
bended,8
bendy,8
bending,8
beneath,8
bents,4
bentwood,2
berber,4
beret,7
berets,7
beribboned,7
berm,0
berms,0
bermudas,7
bespoke,4
bevel,5
beveled,8
beveling,9
bevelled,8
bevels,8
bezel,5
bezels,5
bezoar,4
bhp,5
bib,7
bibbed,4
bibelots,2
bibles,2
bibs,7
bicep,1
biceps,1
bicycle,6
bicycler,4
bicycles,6
bicolored,4
bicuspid,4
bidet,9
bidets,9
bidi,4
bier,0
biers,4
bifacial,4
biffy,4
bifocal,4
bifocals,1
bifold,4
bijoux,2
bike,6
bikes,6
bikini,7
bikinis,7
bilges,6
billboard,0
billet,9
billets,9
billfold,1
billfolds,1
billiard,4
billiards,3
billow,8
billowy,7
billowing,8
billows,8
bima,0
bimah,0
bimetal,9
bimini,5
bin,4
binder,1
bindery,9
binders,1
bindi,7
bindings,1
bindis,7
bindle,1
bindles,1
binmen,4
binnacle,5
binnacles,4
binning,4
binocs,4
binocular,1
binoculars,1
bins,0
biodegradable,9
biohazard,1
biomorphic,8
biplane,6
biplanes,6
bipod,5
bipods,4
birchbark,2
birchwood,4
birdbath,0
birdcage,0
birdcages,2
birdhouse,2
birdhouses,2
birdie,3
birdseye,4
byre,0
biretta,7
birling,4
birthstone,2
birthstones,2
bys,4
bisect,8
bitmap,8
bitmapped,8
bits,4
bitumen,9
bituminous,9
bivouacs,4
bivvy,4
black,4
blackboard,1
blackboards,0
blackjacks,4
blacklight,4
blacksmith,2
blacksmithing,2
blacksmiths,2
blacktop,0
blacktopped,0
blacktops,4
bladders,1
blade,1
bladed,1
bladeless,9
bladelike,4
blader,4
blades,9
blading,3
blanket,4
blankets,7
blanks,4
blaster,4
blasters,9
blastoff,6
blazer,7
blazers,7
blazon,4
bleached,8
bleacher,0
bleachers,0
bleeder,4
bleeders,4
blenders,9
blimp,6
blimps,6
blindfold,1
blindfolded,1
blindfolding,1
blindfolds,1
blinds,0
blinker,1
blinkers,3
blinky,4
blisters,1
blockhouse,0
blockhouses,0
blocky,8
blockier,8
blockiness,8
blockish,8
blockout,4
bloodstain,1
bloodstained,1
bloodstains,1
bloomy,4
blooping,3
blotchiness,8
blotching,4
blouse,7
bloused,7
blouses,7
blouson,7
blousons,7
blower,5
blowers,9
blowgun,1
blowguns,4
blowpipe,1
blowpipes,4
blowtorch,1
blowtorches,1
blue,8
blued,8
bluey,4
blueing,4
blueish,8
blueline,3
bluelines,4
blueprinted,4
bluestone,0
bluing,9
blushers,8
boa,7
boardwalk,0
boat,6
boatbuilder,6
boatbuilding,6
boathouse,0
boatyard,6
boats,6
boatswain,6
boattail,4
bobber,3
bobbers,6
bobbin,1
bobbins,9
bobbles,3
bobsled,3
bobsledders,3
bobsleds,3
bobsleigh,3
bobtail,6
bocce,3
boccia,3
boccie,4
bodice,7
bodiced,4
bodices,7
bodied,8
bodysuit,7
bodysuits,7
bodysurfer,4
bodysurfing,3
bodywear,7
bodywork,5
bodkin,4
boga,4
bogie,5
bogies,6
boiler,9
boilerhouse,4
boilermakers,4
boilers,9
boing,5
bolas,4
bolero,7
boleros,7
boles,4
bollard,0
bollards,0
bolos,1
bolt,5
boltholes,4
boltless,9
bolts,9
bombardier,6
bombsight,4
bonder,9
bonders,9
boneshaker,4
bonfire,0
bongs,1
bony,8
boning,4
bonnet,5
bonneted,4
bonnets,7
bonze,4
boof,4
bookbinder,2
bookbinders,2
bookbinding,2
bookcase,0
bookcases,0
bookends,2
bookmarks,2
bookplate,2
bookplates,2
bookshelf,0
bookshelves,0
bookstand,4
boombox,1
boomboxes,4
boomerang,4
boomerangs,1
booms,6
boot,4
bootees,7
booth,4
booths,0
bootie,7
booties,7
bootlace,4
bootlaces,1
bootmaker,2
boots,7
borehole,0
borosilicate,9
bosun,6
botanica,2
bottles,1
bottommost,4
bottoms,7
boubou,7
boucle,7
bouffants,7
bough,4
bouldering,3
boules,3
boulevard,0
bouquet,4
bouquets,2
boutiques,7
boutonniere,7
boutonnieres,7
bow,4
bowfront,4
bowline,6
bowlines,4
bowling,3
bowman,6
bowmen,6
bows,4
bowser,6
bowsprit,6
bowstring,1
bowtie,7
box,4
boxcar,6
boxcars,6
boxes,4
boxfish,8
boxful,4
boxy,8
boxier,5
boxiness,8
boxlike,8
bra,7
bracelet,7
bracelets,7
bracers,4
braces,1
bracings,4
bracket,4
brackets,4
brads,1
braid,7
braided,8
braider,4
braiders,7
braiding,2
braids,7
brail,4
braille,2
brainteasers,4
brake,5
brakeless,6
brakeman,6
brakemen,6
brakes,5
braking,5
bras,7
brass,4
brasses,2
brassiere,7
brassieres,7
brassware,2
braze,9
brazed,9
brazier,1
braziers,0
