word,cluster
abir,1
bibbed,1
bicolored,1
black,3
bluey,1
bough,7
bouquet,4
bows,8
browny,1
bulbed,1
corolla,1
crape,1
danglers,0
feather,6
festoon,5
festoons,9
frangipanis,1
goldish,1
green,1
jonquil,1
marguerites,1
mophead,1
parol,1
parols,1
phoenixes,1
red,3
saltiers,1
scarlets,1
spangle,1
toadstool,1
tricolor,2
tricolored,1
waratah,1
white,3
