cluster,count
16,12152
7,4445
19,4094
4,3785
1,7111
13,8585
17,4376
12,6467
14,7371
0,2270
3,3787
18,4923
8,2900
9,3840
10,3437
5,2872
15,3888
11,5867
2,2340
6,2908
