cluster,count
36,2706
20,2630
33,2469
23,1565
8,2059
18,3198
10,1883
19,4334
31,2307
22,902
17,2415
38,2976
6,2390
39,2413
21,3452
34,3045
37,2348
4,3546
32,2489
14,3504
28,2408
30,2627
29,1862
1,1959
11,3064
2,2445
3,2169
27,1512
9,2204
25,1407
15,1899
7,2563
26,2703
5,2935
24,2239
16,2342
35,2355
0,1955
13,1615
12,2524
