cluster,count
19,12320
4,4535
17,4210
14,3877
13,7624
15,8973
0,4352
9,6495
3,7719
1,5122
2,2304
10,3788
7,3171
16,3328
12,3039
18,5832
11,2084
5,3418
8,2348
6,2879
