cluster,count
49,9180
39,2140
44,2384
10,2059
48,1158
12,1764
4,2575
47,1746
9,2937
36,2891
16,653
15,2153
11,2763
29,2327
32,2274
31,1510
33,2152
45,1765
21,1926
18,1963
43,1242
17,1541
37,1364
5,1674
0,1988
19,1212
28,1116
42,3539
26,1314
20,4369
1,1198
24,3646
46,1241
38,2001
23,1327
2,1673
8,2182
41,1311
34,1113
22,2061
25,1180
3,1164
40,725
13,1805
35,1987
30,1378
7,578
6,1627
27,621
14,921
