cluster,count
19,9617
15,3911
6,2263
5,2198
28,3407
24,1822
9,3289
20,2290
3,2261
35,2944
13,4673
22,2393
11,4083
33,2576
17,2203
18,1812
26,2190
2,2045
27,2071
30,3793
25,1840
36,1461
10,1782
39,2589
7,2005
38,2068
23,1181
8,1420
21,2328
34,1251
16,3660
31,1394
14,2343
32,1706
37,2117
29,1287
4,2135
1,1486
12,703
0,821
