cluster,count
21,10781
4,3988
19,3197
15,1711
8,2089
13,5040
7,1972
10,3755
16,3594
12,1401
9,2383
6,3139
28,3697
1,6246
2,4854
27,2237
18,3077
29,2488
5,5039
0,3876
25,3149
20,2320
22,3079
24,1751
11,1415
23,1764
17,2775
26,2648
3,2231
14,1722
