cluster,count
1,2318
14,1414
0,5429
10,2195
24,4859
28,1957
25,3551
29,2170
33,1670
22,2028
38,1345
21,1409
17,4425
30,2837
2,1624
12,3148
9,1399
19,2339
20,9564
3,2479
31,2517
11,4638
16,1516
36,4033
4,3064
37,1518
23,2005
18,1880
8,2618
26,2198
34,2591
13,2444
15,2863
27,1189
6,2570
32,1893
7,2257
5,2121
39,2440
35,2466
