cluster,count
12,6648
13,3623
1,14845
18,3300
6,5033
8,2540
11,5990
15,4378
9,4927
2,2666
5,2457
14,6889
16,3952
7,6854
0,3526
17,7637
3,6357
10,3832
19,9103
4,2424
